09442838	_derivationally_related_form	00709625
09326662	_derivationally_related_form	01660386
09303008	_derivationally_related_form	01660640
09273291	_derivationally_related_form	02711114
09260907	_derivationally_related_form	01740608
08688247	_derivationally_related_form	02512150
08677628	_derivationally_related_form	02695895
08622950	_derivationally_related_form	02694933
08620763	_derivationally_related_form	01466978
08612786	_derivationally_related_form	01689379
08612786	_derivationally_related_form	01582645
08612786	_derivationally_related_form	01276361
08567235	_derivationally_related_form	01467370
08567235	_derivationally_related_form	01130607
08565701	_derivationally_related_form	02710673
08565701	_derivationally_related_form	01466978
08552138	_derivationally_related_form	02812482
08513163	_derivationally_related_form	01466978
08512736	_derivationally_related_form	02710673
08512736	_derivationally_related_form	01467370
08512736	_derivationally_related_form	01466978
08512259	_derivationally_related_form	02710673
08493064	_derivationally_related_form	02812482
08438067	_derivationally_related_form	01739814
08398036	_derivationally_related_form	01089137
08197742	_derivationally_related_form	01087197
08060694	_derivationally_related_form	10402417
08060694	_derivationally_related_form	09935434
07988857	_derivationally_related_form	01293389
07988857	_derivationally_related_form	01292885
07985223	_derivationally_related_form	01465365
07985223	_derivationally_related_form	01292885
07976936	_derivationally_related_form	01428853
07976936	_derivationally_related_form	01292885
07705711	_derivationally_related_form	01739814
07537259	_derivationally_related_form	01785748
07537068	_derivationally_related_form	00364479
07532440	_derivationally_related_form	01149494
07532440	_derivationally_related_form	00909363
07529563	_derivationally_related_form	01813884
07527352	_derivationally_related_form	01363613
07520612	_derivationally_related_form	02506361
07520612	_derivationally_related_form	01782218
07520612	_derivationally_related_form	01781983
07520612	_derivationally_related_form	01780941
07520612	_derivationally_related_form	01779165
07519253	_derivationally_related_form	01779165
07493280	_derivationally_related_form	00064095
07423001	_derivationally_related_form	00431826
07369604	_derivationally_related_form	02702830
07369604	_derivationally_related_form	00482893
07369604	_derivationally_related_form	00456740
07369604	_derivationally_related_form	00300537
07369604	_derivationally_related_form	00299580
07369604	_derivationally_related_form	00150287
07366627	_derivationally_related_form	02661252
07366289	_derivationally_related_form	00651991
07366289	_derivationally_related_form	00650353
07366289	_derivationally_related_form	00119074
07355887	_derivationally_related_form	00441445
07355887	_derivationally_related_form	00152887
07355887	_derivationally_related_form	00151689
07346057	_derivationally_related_form	01877204
07346057	_derivationally_related_form	01876907
07338114	_derivationally_related_form	01510827
07273136	_derivationally_related_form	01588493
07270179	_derivationally_related_form	01588493
07270179	_derivationally_related_form	00508032
07254057	_derivationally_related_form	01819554
07254057	_derivationally_related_form	01781180
07254057	_derivationally_related_form	00770141
07202579	_derivationally_related_form	01588493
07202579	_derivationally_related_form	01029852
07177437	_derivationally_related_form	00482893
07150850	_derivationally_related_form	00760956
07150644	_derivationally_related_form	00760956
07066659	_derivationally_related_form	10155849
07066659	_derivationally_related_form	01687569
07006712	_derivationally_related_form	01711445
07006119	_derivationally_related_form	00796047
07003119	_derivationally_related_form	01690294
07003119	_derivationally_related_form	01643464
06998748	_derivationally_related_form	09812338
06893885	_derivationally_related_form	01719302
06893885	_derivationally_related_form	01711445
06817782	_derivationally_related_form	01004062
06806469	_derivationally_related_form	02806907
06799897	_derivationally_related_form	01582645
06799897	_derivationally_related_form	01276361
06798750	_derivationally_related_form	01275762
06798750	_derivationally_related_form	00921738
06798750	_derivationally_related_form	00508032
06791372	_derivationally_related_form	02296984
06791372	_derivationally_related_form	01039330
06791372	_derivationally_related_form	00922438
06791372	_derivationally_related_form	00867231
06773976	_derivationally_related_form	01647867
06661562	_derivationally_related_form	02538765
06526291	_derivationally_related_form	10402417
06526291	_derivationally_related_form	09935434
06473381	_derivationally_related_form	00187526
06063588	_derivationally_related_form	01169194
06022291	_derivationally_related_form	02661252
05981230	_derivationally_related_form	01150559
05938795	_derivationally_related_form	01743784
05937112	_derivationally_related_form	02723733
05937112	_derivationally_related_form	01743784
05937112	_derivationally_related_form	01021128
05925366	_derivationally_related_form	01021128
05902327	_derivationally_related_form	01683582
05890249	_derivationally_related_form	01743784
05849789	_derivationally_related_form	02630189
05846355	_derivationally_related_form	00235368
05844105	_derivationally_related_form	01666894
05765415	_derivationally_related_form	02806907
05755486	_derivationally_related_form	00482893
05750163	_derivationally_related_form	10155849
05750163	_derivationally_related_form	01687569
05749619	_derivationally_related_form	02868326
05748786	_derivationally_related_form	00730499
05748285	_derivationally_related_form	00651991
05748285	_derivationally_related_form	00650353
05748285	_derivationally_related_form	00119074
05728678	_derivationally_related_form	00709625
05696020	_derivationally_related_form	00456740
05696020	_derivationally_related_form	00456596
05641959	_derivationally_related_form	00597634
05641959	_derivationally_related_form	00597385
05638987	_derivationally_related_form	09812338
05635624	_derivationally_related_form	01087197
05256862	_derivationally_related_form	10155849
05256862	_derivationally_related_form	00038849
05198036	_derivationally_related_form	10388440
05197797	_derivationally_related_form	02441022
05197797	_derivationally_related_form	00751887
05196582	_derivationally_related_form	02539334
05196375	_derivationally_related_form	02441022
05162455	_derivationally_related_form	00235368
05162455	_derivationally_related_form	00233335
05161614	_derivationally_related_form	02513460
05117660	_derivationally_related_form	02510337
05117660	_derivationally_related_form	01531375
05111835	_derivationally_related_form	00432683
05109808	_derivationally_related_form	00151689
05085572	_derivationally_related_form	00444519
05075602	_derivationally_related_form	02695895
05075602	_derivationally_related_form	02333689
05074774	_derivationally_related_form	01987160
04930307	_derivationally_related_form	02659763
04928903	_derivationally_related_form	10155849
04928903	_derivationally_related_form	01687569
04910973	_derivationally_related_form	01508719
04906273	_derivationally_related_form	02542795
04906273	_derivationally_related_form	01612053
04906026	_derivationally_related_form	00619972
04905188	_derivationally_related_form	02451113
04802776	_derivationally_related_form	02661252
04777098	_derivationally_related_form	01340439
04777098	_derivationally_related_form	01059400
04770911	_derivationally_related_form	01876907
04750764	_derivationally_related_form	01410363
04750164	_derivationally_related_form	01410363
04748836	_derivationally_related_form	02666239
04748836	_derivationally_related_form	02064745
04748836	_derivationally_related_form	01410363
04748836	_derivationally_related_form	00651991
04748836	_derivationally_related_form	00119524
04713428	_derivationally_related_form	02657219
04713332	_derivationally_related_form	02700104
04713118	_derivationally_related_form	02700104
04681387	_derivationally_related_form	01275762
04681387	_derivationally_related_form	01004062
04659287	_derivationally_related_form	01026262
04659090	_derivationally_related_form	01027263
04644512	_derivationally_related_form	02564986
04641153	_derivationally_related_form	02542280
04641153	_derivationally_related_form	00696518
04639113	_derivationally_related_form	02003725
04631298	_derivationally_related_form	00364479
04630689	_derivationally_related_form	00859325
04630689	_derivationally_related_form	00859153
04613158	_derivationally_related_form	01492052
04605726	_derivationally_related_form	01580467
04605726	_derivationally_related_form	01283208
04463273	_derivationally_related_form	01582645
04433185	_derivationally_related_form	01285440
04369025	_derivationally_related_form	01283208
04321238	_derivationally_related_form	01329239
04296562	_derivationally_related_form	01711445
04181228	_derivationally_related_form	00236289
04181228	_derivationally_related_form	00233335
04179385	_derivationally_related_form	01666327
04179385	_derivationally_related_form	01329239
04157320	_derivationally_related_form	01684337
04157320	_derivationally_related_form	01551871
04110439	_derivationally_related_form	01987160
04085873	_derivationally_related_form	01271658
04051825	_derivationally_related_form	01130607
04051825	_derivationally_related_form	01128071
04033995	_derivationally_related_form	01667449
04033995	_derivationally_related_form	00082308
03932203	_derivationally_related_form	01656788
03932203	_derivationally_related_form	01590171
03932203	_derivationally_related_form	00261705
03879854	_derivationally_related_form	00064095
03878963	_derivationally_related_form	01130607
03792334	_derivationally_related_form	01660640
03792048	_derivationally_related_form	01660386
03779621	_derivationally_related_form	01697027
03779370	_derivationally_related_form	01697027
03777283	_derivationally_related_form	01743784
03777283	_derivationally_related_form	01697406
03728811	_derivationally_related_form	01292885
03722007	_derivationally_related_form	01004062
03722007	_derivationally_related_form	00921738
03722007	_derivationally_related_form	00508032
03721797	_derivationally_related_form	00921738
03674440	_derivationally_related_form	02622234
03673971	_derivationally_related_form	01354673
03673971	_derivationally_related_form	01285440
03669886	_derivationally_related_form	00233335
03600977	_derivationally_related_form	02660147
03573282	_derivationally_related_form	01421622
03533486	_derivationally_related_form	01656788
03525252	_derivationally_related_form	01301410
03496892	_derivationally_related_form	01320009
03420559	_derivationally_related_form	02023992
03420559	_derivationally_related_form	01606205
03420559	_derivationally_related_form	01155421
03420559	_derivationally_related_form	01089137
03420559	_derivationally_related_form	01087197
03391301	_derivationally_related_form	00981276
03390983	_derivationally_related_form	01586850
03386011	_derivationally_related_form	01606205
03386011	_derivationally_related_form	01155421
03385557	_derivationally_related_form	01606205
03354613	_derivationally_related_form	01340439
03330947	_derivationally_related_form	01288052
03327234	_derivationally_related_form	01588134
03327234	_derivationally_related_form	01130607
03322099	_derivationally_related_form	02420232
03322099	_derivationally_related_form	01739814
03285912	_derivationally_related_form	02711114
03265479	_derivationally_related_form	01466978
03257586	_derivationally_related_form	01735308
03257586	_derivationally_related_form	01693881
03257343	_derivationally_related_form	01735308
03237639	_derivationally_related_form	00082714
03234306	_derivationally_related_form	01690294
03234306	_derivationally_related_form	01582645
03178782	_derivationally_related_form	01753596
03178782	_derivationally_related_form	01640550
03173524	_derivationally_related_form	01689379
03173524	_derivationally_related_form	01582645
03169390	_derivationally_related_form	01466543
03146846	_derivationally_related_form	01741446
03128583	_derivationally_related_form	03051540
03104594	_derivationally_related_form	01742886
03096960	_derivationally_related_form	01224744
03091374	_derivationally_related_form	01354673
03075768	_derivationally_related_form	01765392
03075768	_derivationally_related_form	00082308
03051540	_derivationally_related_form	00052374
03051540	_derivationally_related_form	00052043
03051540	_derivationally_related_form	00050652
03051540	_derivationally_related_form	00047945
03051540	_derivationally_related_form	00047745
02991122	_derivationally_related_form	09812338
02991122	_derivationally_related_form	02743547
02987454	_derivationally_related_form	10341660
02987454	_derivationally_related_form	00119873
02987177	_derivationally_related_form	10341660
02979662	_derivationally_related_form	01662771
02928413	_derivationally_related_form	01498713
02928413	_derivationally_related_form	01466978
02894605	_derivationally_related_form	01128071
02887741	_derivationally_related_form	01428853
02875013	_derivationally_related_form	01586850
02875013	_derivationally_related_form	01467370
02868326	_derivationally_related_form	05749619
02840361	_derivationally_related_form	01303242
02812482	_derivationally_related_form	08552138
02812482	_derivationally_related_form	08493064
02806907	_derivationally_related_form	06806469
02760116	_derivationally_related_form	00612160
02748927	_derivationally_related_form	03169390
02728440	_derivationally_related_form	00047945
02728440	_derivationally_related_form	00046534
02710673	_derivationally_related_form	08565701
02710673	_derivationally_related_form	08512736
02710673	_derivationally_related_form	08512259
02702830	_derivationally_related_form	10093908
02702830	_derivationally_related_form	07369604
02700104	_derivationally_related_form	13969243
02700104	_derivationally_related_form	04713332
02700104	_derivationally_related_form	04713118
02700104	_derivationally_related_form	00552841
02695895	_derivationally_related_form	08677628
02695895	_derivationally_related_form	05075602
02695895	_derivationally_related_form	00155487
02694933	_derivationally_related_form	08622950
02694933	_derivationally_related_form	00155487
02666239	_derivationally_related_form	04748836
02666239	_derivationally_related_form	02064745
02666239	_derivationally_related_form	01410363
02661252	_derivationally_related_form	11415084
02661252	_derivationally_related_form	10419047
02661252	_derivationally_related_form	07366627
02661252	_derivationally_related_form	07366289
02661252	_derivationally_related_form	06022291
02661252	_derivationally_related_form	00737399
02661252	_derivationally_related_form	00194969
02660147	_derivationally_related_form	03600977
02657219	_derivationally_related_form	04713428
02657219	_derivationally_related_form	03728811
02646931	_derivationally_related_form	01128390
02646931	_derivationally_related_form	00791227
02622234	_derivationally_related_form	03674440
02579447	_derivationally_related_form	10419047
02561332	_derivationally_related_form	00410247
02553697	_derivationally_related_form	09953178
02553697	_derivationally_related_form	01146039
02542795	_derivationally_related_form	04906273
02542280	_derivationally_related_form	04641153
02539359	_derivationally_related_form	00052374
02539359	_derivationally_related_form	00050652
02539359	_derivationally_related_form	00047745
02539334	_derivationally_related_form	14442530
02539334	_derivationally_related_form	01128655
02539334	_derivationally_related_form	00791227
02538765	_derivationally_related_form	10213034
02538765	_derivationally_related_form	06661562
02538765	_derivationally_related_form	01240210
02513460	_derivationally_related_form	14413644
02513460	_derivationally_related_form	05161614
02512305	_derivationally_related_form	10012815
02512305	_derivationally_related_form	01153548
02512150	_derivationally_related_form	08688247
02512150	_derivationally_related_form	08552138
02510337	_derivationally_related_form	05641959
02510337	_derivationally_related_form	05117660
02510337	_derivationally_related_form	01146039
02509919	_derivationally_related_form	00155487
02509287	_derivationally_related_form	00808182
02506361	_derivationally_related_form	07520612
02502536	_derivationally_related_form	13321495
02502536	_derivationally_related_form	00320852
02501278	_derivationally_related_form	01187810
02496816	_derivationally_related_form	13996300
02496816	_derivationally_related_form	09625401
02470175	_derivationally_related_form	09816771
02458103	_derivationally_related_form	00040962
02451113	_derivationally_related_form	04905188
02447001	_derivationally_related_form	10298912
02443849	_derivationally_related_form	10378780
02443049	_derivationally_related_form	09931640
02443049	_derivationally_related_form	01133281
02441022	_derivationally_related_form	10525134
02441022	_derivationally_related_form	09941964
02441022	_derivationally_related_form	09941571
02441022	_derivationally_related_form	09780828
02441022	_derivationally_related_form	05196375
02439732	_derivationally_related_form	00815320
02420232	_derivationally_related_form	10078806
02416278	_derivationally_related_form	09935434
02416278	_derivationally_related_form	01205156
02416278	_derivationally_related_form	01202904
02416278	_derivationally_related_form	00619972
02416278	_derivationally_related_form	00411384
02389346	_derivationally_related_form	00145218
02372326	_derivationally_related_form	00040152
02371684	_derivationally_related_form	09935434
02361600	_derivationally_related_form	03264136
02357693	_derivationally_related_form	00267349
02286204	_derivationally_related_form	00155487
02272549	_derivationally_related_form	00089027
02272549	_derivationally_related_form	00088481
02257370	_derivationally_related_form	00040152
02204692	_derivationally_related_form	10389398
02204692	_derivationally_related_form	10388924
02204692	_derivationally_related_form	00809465
02203362	_derivationally_related_form	13244109
02144644	_derivationally_related_form	13913566
02095311	_derivationally_related_form	04777098
02064745	_derivationally_related_form	04748836
02023992	_derivationally_related_form	03420559
02023992	_derivationally_related_form	03386011
02003725	_derivationally_related_form	04639113
02003725	_derivationally_related_form	00236592
02003725	_derivationally_related_form	00233335
01987160	_derivationally_related_form	05074774
01922763	_derivationally_related_form	07515560
01877204	_derivationally_related_form	07346057
01876907	_derivationally_related_form	07337390
01876907	_derivationally_related_form	00348571
01876907	_derivationally_related_form	00327824
01834304	_derivationally_related_form	00410247
01819554	_derivationally_related_form	07254057
01815185	_derivationally_related_form	00354884
01813884	_derivationally_related_form	07529563
01804414	_derivationally_related_form	09931640
01785748	_derivationally_related_form	07537259
01782218	_derivationally_related_form	07520612
01781983	_derivationally_related_form	07520612
01781180	_derivationally_related_form	07254057
01781180	_derivationally_related_form	01222477
01780941	_derivationally_related_form	07520612
01780941	_derivationally_related_form	01222666
01780202	_derivationally_related_form	07519253
01779165	_derivationally_related_form	07519253
01779165	_derivationally_related_form	04143712
01779165	_derivationally_related_form	01222666
01765392	_derivationally_related_form	13971561
01765392	_derivationally_related_form	09952163
01765392	_derivationally_related_form	07515790
01765392	_derivationally_related_form	03075768
01765392	_derivationally_related_form	01151407
01765392	_derivationally_related_form	01151097
01765392	_derivationally_related_form	00759551
01753596	_derivationally_related_form	09972157
01743784	_derivationally_related_form	10325774
01743784	_derivationally_related_form	05938795
01743784	_derivationally_related_form	05937112
01743784	_derivationally_related_form	05890249
01743784	_derivationally_related_form	03777283
01742886	_derivationally_related_form	09964411
01742886	_derivationally_related_form	03104594
01742726	_derivationally_related_form	00915722
01740608	_derivationally_related_form	09260907
01740608	_derivationally_related_form	03146846
01740608	_derivationally_related_form	00918820
01739814	_derivationally_related_form	10078806
01739814	_derivationally_related_form	09779790
01739814	_derivationally_related_form	08438067
01739814	_derivationally_related_form	07705711
01739814	_derivationally_related_form	03322099
01722980	_derivationally_related_form	05890249
01719302	_derivationally_related_form	06893885
01711749	_derivationally_related_form	08677628
01711749	_derivationally_related_form	08664443
01711749	_derivationally_related_form	05075602
01711749	_derivationally_related_form	01052853
01711749	_derivationally_related_form	00155487
01711445	_derivationally_related_form	07006712
01711445	_derivationally_related_form	06893885
01711445	_derivationally_related_form	04296562
01697406	_derivationally_related_form	00898804
01697027	_derivationally_related_form	13913566
01697027	_derivationally_related_form	03777283
01697027	_derivationally_related_form	00898804
01693881	_derivationally_related_form	09964805
01693881	_derivationally_related_form	03257586
01693881	_derivationally_related_form	00908772
01690294	_derivationally_related_form	10029068
01690294	_derivationally_related_form	07003119
01690294	_derivationally_related_form	03234306
01689379	_derivationally_related_form	08612786
01689379	_derivationally_related_form	03173524
01688771	_derivationally_related_form	00521562
01687569	_derivationally_related_form	05844105
01687569	_derivationally_related_form	05750163
01684337	_derivationally_related_form	10566072
01684337	_derivationally_related_form	04157320
01675963	_derivationally_related_form	03169390
01667449	_derivationally_related_form	04033995
01667304	_derivationally_related_form	04033995
01666894	_derivationally_related_form	10155849
01666717	_derivationally_related_form	10689564
01666327	_derivationally_related_form	10689564
01666327	_derivationally_related_form	10584318
01666327	_derivationally_related_form	04179385
01662771	_derivationally_related_form	13913566
01662771	_derivationally_related_form	03779621
01662771	_derivationally_related_form	03779370
01662771	_derivationally_related_form	02979662
01662771	_derivationally_related_form	00909899
01660640	_derivationally_related_form	09303008
01660386	_derivationally_related_form	09326662
01648126	_derivationally_related_form	10645611
01647867	_derivationally_related_form	13970236
01647867	_derivationally_related_form	09952163
01647867	_derivationally_related_form	06773976
01643464	_derivationally_related_form	10029068
01643464	_derivationally_related_form	07003119
01640550	_derivationally_related_form	09972157
01640550	_derivationally_related_form	03178782
01640550	_derivationally_related_form	00928077
01629000	_derivationally_related_form	00914632
01624568	_derivationally_related_form	13913566
01612053	_derivationally_related_form	04906273
01612053	_derivationally_related_form	02542795
01612053	_derivationally_related_form	01167146
01606205	_derivationally_related_form	03385557
01590171	_derivationally_related_form	03932203
01590171	_derivationally_related_form	03745285
01590171	_derivationally_related_form	00267349
01588493	_derivationally_related_form	07270179
01588493	_derivationally_related_form	07202579
01586850	_derivationally_related_form	03391301
01586850	_derivationally_related_form	03390983
01586850	_derivationally_related_form	02875013
01583656	_derivationally_related_form	01149480
01583494	_derivationally_related_form	01149480
01582645	_derivationally_related_form	06799897
01582645	_derivationally_related_form	04463273
01582645	_derivationally_related_form	03234306
01582645	_derivationally_related_form	03173524
01582645	_derivationally_related_form	00938419
01582645	_derivationally_related_form	00263813
01580467	_derivationally_related_form	04605726
01580467	_derivationally_related_form	03285912
01580467	_derivationally_related_form	00406365
01575675	_derivationally_related_form	01051331
01567275	_derivationally_related_form	01052853
01567275	_derivationally_related_form	00017222
01551871	_derivationally_related_form	10566072
01551871	_derivationally_related_form	04157320
01531375	_derivationally_related_form	05117660
01510827	_derivationally_related_form	07338114
01510827	_derivationally_related_form	00140393
01492052	_derivationally_related_form	13792692
01492052	_derivationally_related_form	04612840
01474513	_derivationally_related_form	02443049
01467370	_derivationally_related_form	08565701
01467370	_derivationally_related_form	08512736
01466978	_derivationally_related_form	08620763
01466978	_derivationally_related_form	08565701
01466978	_derivationally_related_form	08513163
01466978	_derivationally_related_form	08512736
01466978	_derivationally_related_form	03265479
01466978	_derivationally_related_form	02928413
01466543	_derivationally_related_form	03169390
01465365	_derivationally_related_form	13743605
01428853	_derivationally_related_form	10640620
01428853	_derivationally_related_form	10300303
01428853	_derivationally_related_form	07988857
01428853	_derivationally_related_form	07976936
01428853	_derivationally_related_form	00847340
01421622	_derivationally_related_form	03573282
01421622	_derivationally_related_form	00320852
01421122	_derivationally_related_form	03091374
01410905	_derivationally_related_form	04750164
01410363	_derivationally_related_form	04750764
01410363	_derivationally_related_form	04750164
01410363	_derivationally_related_form	04748836
01410363	_derivationally_related_form	02666239
01389776	_derivationally_related_form	00320852
01366718	_derivationally_related_form	07527352
01354673	_derivationally_related_form	13792692
01354673	_derivationally_related_form	03673971
01354673	_derivationally_related_form	00148978
01340439	_derivationally_related_form	10080337
01340439	_derivationally_related_form	04777098
01340439	_derivationally_related_form	03354613
01340439	_derivationally_related_form	00147595
01329239	_derivationally_related_form	10657306
01329239	_derivationally_related_form	04321238
01329239	_derivationally_related_form	04179385
01329239	_derivationally_related_form	00715674
01321002	_derivationally_related_form	13085864
01321002	_derivationally_related_form	00359903
01320009	_derivationally_related_form	13085864
01320009	_derivationally_related_form	03496892
01320009	_derivationally_related_form	01015310
01303242	_derivationally_related_form	02840361
01301410	_derivationally_related_form	13999663
01301410	_derivationally_related_form	03525252
01301051	_derivationally_related_form	10525134
01296462	_derivationally_related_form	00147595
01295275	_derivationally_related_form	00145218
